Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
320,Shri  Premdas  Katheria,26,0,1,Uttar Pradesh,SP,
321,Shri  Dharmendra  Yadav,21,5,1,Uttar Pradesh,SP,
322,Shri  Neeraj  Shekhar,26,0,1,Uttar Pradesh,SP,
323,Shri    Gorakhnath  Pandey,26,0,1,Uttar Pradesh,BSP,
324,Shri  Dhananjay  Singh,23,3,1,Uttar Pradesh,BSP,
325,Smt.  Susmita  Bauri,26,0,0,West Bengal,CPIM,
326,Dr.  Anup Kumar  Saha,22,4,1,West Bengal,CPIM,
327,Shri  Pulin Bihari  Baske,20,6,1,West Bengal,CPIM,
328,Shri  K.  Sugumar,25,1,1,Tamil Nadu,AIADMK,
329,Shri  Ambica  Banerjee,20,6,1,West Bengal,AITC,
330,Shri    Suvendu   Adhikari,4,22,1,West Bengal,AITC,
331,Smt.  Usha  Verma,25,1,0,Uttar Pradesh,SP,
332,Shri  Bal Kumar  Patel,23,3,1,Uttar Pradesh,SP,
333,Shri  Rakesh  Pandey,21,5,1,Uttar Pradesh,BSP,
334,Shri  Gorakh Prasad  Jaiswal,22,4,1,Uttar Pradesh,BSP,
335,Sk.   Saidul  Haque,23,3,1,West Bengal,CPIM,
336,Shri  Mahendra Kumar  Roy,26,0,1,West Bengal,CPIM,
337,Shri  C.  Sivasami,19,7,1,Tamil Nadu,AIADMK,
338,Smt.  Satabdi  Roy,18,8,0,West Bengal,AITC,
339,Shri  Tapas  Paul,18,8,1,West Bengal,AITC,
340,Dr.  Sucharu Ranjan  Haldar,25,1,1,West Bengal,AITC,
341,Shri  Pakauri  Lal,23,3,1,Uttar Pradesh,SP,
342,Shri  Ghanshyam  Anuragi,25,1,1,Uttar Pradesh,SP,
343,Shri  Kamlesh  Balmiki,23,3,1,Uttar Pradesh,SP,
344,Shri  Arvind Kumar  Chaudhary,24,2,1,Uttar Pradesh,BSP,
345,Shri  Deoraj Singh  Patel,26,0,1,Madhya Pradesh,BSP,
346,Shri  Ramashankar  Rajbhar,26,0,1,Uttar Pradesh,BSP,
347,Shri  P. K.  Biju,20,6,1,Kerala,CPIM,
348,Shri  M. B.  Rajesh,24,2,1,Kerala,CPIM,
349,Shri  P.  Lingam,23,3,1,Tamil Nadu,CPI,
350,Shri  P.  Kumar,21,5,1,Tamil Nadu,AIADMK,
351,Dr.  Padamsinha  Bajirao  Patil,20,6,1,Maharashtra,NCP,
352,Dr.  Ratna  De (Nag),25,1,0,West Bengal,AITC,
353,Shri  Kabir  Suman,4,22,1,West Bengal,AITC,
354,Shri    Mithlesh Kumar,24,2,1,Uttar Pradesh,SP,
355,Shri  Yashvir  Singh,21,5,1,Uttar Pradesh,SP,
356,Shri  Radhey Mohan  Singh,19,7,1,Uttar Pradesh,SP,
357,Shri  Kapil Muni  Karwariya,23,3,1,Uttar Pradesh,BSP,
358,Shri  Surendra Singh  Nagar,25,1,1,Uttar Pradesh,BSP,
359,Shri  Kadir  Rana,20,6,1,Uttar Pradesh,BSP,Muzaffarnagar
360,Shri  Bibhu Prasad  Tarai,24,2,1,Orissa,CPI,Jagatsinghpur
361,Shri  Sakti  Mohan   Malik,26,0,1,West Bengal,CPIM,Arambagh
362,Shri  Prasanta Kumar  Majumdar,24,2,1,West Bengal,RSP,Balurghat
